country,date,continent,all_locations
INDIA,3/26/2012,Asia,Total
VIETNAM,3/30/2012,Asia,Total
INDIA,3/22/2012,Asia,Total
PHILIPPINES,3/4/2012,Asia,Total
INDIA,3/21/2012,Asia,Total
INDIA,3/23/2012,Asia,Total
LEBANON,3/30/2012,Asia,Total
INDIA,3/22/2012,Asia,Total
TAIWAN,1/16/2012,Asia,Total
INDIA,1/27/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
SOUTH AFRICA,1/13/2012,Africa,Total
SERBIA AND MONTENEGRO,3/28/2012,Europe,Total
PANAMA,3/27/2012,North America,Total
INDIA,3/27/2012,Asia,Total
INDIA,1/3/2012,Asia,Total
SOUTH KOREA,3/29/2012,Asia,Total
MEXICO,3/28/2012,North America,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
TAIWAN,1/3/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
SRI LANKA,3/14/2012,Asia,Total
INDIA,3/6/2012,Asia,Total
PAKISTAN,3/7/2012,Asia,Total
MEXICO,1/11/2012,North America,Total
RUSSIA,3/27/2012,Europe,Total
CHINA,3/29/2012,Asia,Total
INDIA,1/3/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
SOUTH KOREA,1/5/2012,Asia,Total
FRANCE,3/27/2012,Europe,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/28/2012,Asia,Total
RUSSIA,3/28/2012,Europe,Total
INDIA,3/29/2012,Asia,Total
GUATEMALA,3/22/2012,North America,Total
INDIA,3/30/2012,Asia,Total
INDIA,2/13/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
INDIA,3/28/2012,Asia,Total
SOUTH KOREA,3/22/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
SOUTH KOREA,3/22/2012,Asia,Total
JAPAN,3/27/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
CHINA,3/27/2012,Asia,Total
INDIA,1/30/2012,Asia,Total
INDIA,3/28/2012,Asia,Total
NIGERIA,3/30/2012,Africa,Total
INDIA,3/29/2012,Asia,Total
FRANCE,3/27/2012,Europe,Total
INDIA,3/12/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
INDIA,1/28/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
JAPAN,3/29/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
INDIA,3/28/2012,Asia,Total
CHINA,3/28/2012,Asia,Total
CANADA,3/6/2012,North America,Total
INDIA,3/29/2012,Asia,Total
INDIA,1/10/2012,Asia,Total
VENEZUELA,3/21/2012,South America,Total
CHINA,3/26/2012,Asia,Total
SOUTH KOREA,1/9/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
PHILIPPINES,1/18/2012,Asia,Total
MALI,1/9/2012,Africa,Total
SWEDEN,1/7/2012,Europe,Total
MEXICO,2/10/2012,North America,Total
PAKISTAN,3/28/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
SOUTH KOREA,3/28/2012,Asia,Total
INDIA,3/28/2012,Asia,Total
PHILIPPINES,2/23/2012,Asia,Total
TURKEY,1/11/2012,Europe,Total
CANADA,3/29/2012,North America,Total
TAIWAN,1/9/2012,Asia,Total
INDIA,3/26/2012,Asia,Total
CHINA,3/28/2012,Asia,Total
CHINA,3/28/2012,Asia,Total
INDIA,3/27/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
INDIA,3/28/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
SRI LANKA,1/25/2012,Asia,Total
SOUTH KOREA,3/28/2012,Asia,Total
CANADA,2/16/2012,North America,Total
PHILIPPINES,1/18/2012,Asia,Total
INDIA,3/30/2012,Asia,Total
VENEZUELA,3/29/2012,South America,Total
INDIA,3/13/2012,Asia,Total
UNITED KINGDOM,3/2/2012,Europe,Total
PHILIPPINES,1/11/2012,Asia,Total
INDIA,3/29/2012,Asia,Total
ISRAEL,3/27/2012,Asia,Total
INDIA,1/9/2012,Asia,Total
INDIA,1/26/2012,Asia,Total
INDIA,1/10/2012,Asia,Total
